Wall time,Step,Value
1571053930.9037154,1009,1.5007879734039307
1571053930.99536,1019,1.4697625637054443
1571053931.0780723,1029,1.3875638246536255
1571053931.1856341,1039,1.467664122581482
1571053931.3555582,1049,1.481390357017517
1571053931.487675,1059,1.3829082250595093
1571053931.6785164,1069,1.4419564008712769
1571053931.8453946,1079,1.5613765716552734
1571053932.036458,1089,1.4161254167556763
1571053932.1667314,1099,1.551969051361084
1571053932.3995976,1109,1.4115796089172363
1571053932.536122,1119,1.3744019269943237
1571053932.59233,1129,1.3664677143096924
1571053932.6415954,1139,1.41136634349823
1571053932.695959,1149,1.417236328125
1571053932.7508073,1159,1.3744820356369019
1571053932.7983384,1169,1.4115033149719238
1571053934.0816333,1179,1.3509149551391602
1571053934.191359,1189,1.3961567878723145
1571053934.3122032,1199,1.184804081916809
1571053934.4354448,1209,1.2508753538131714
1571053934.5450094,1219,1.369557499885559
1571053934.6263397,1229,1.311625361442566
1571053934.6878636,1239,1.4319255352020264
1571053934.7564058,1249,1.337775468826294
1571053934.8271017,1259,1.6359814405441284
1571053934.8938277,1269,1.4948241710662842
1571053934.9629054,1279,1.4474477767944336
1571053935.06646,1289,1.5226600170135498
1571053935.143317,1299,1.3318731784820557
1571053935.2401464,1309,1.4771790504455566
1571053935.3421614,1319,1.457518458366394
1571053935.4035184,1329,1.406512975692749
1571053935.4976027,1339,1.440839171409607
1571053935.577505,1349,1.3516913652420044
1571053935.6775038,1359,1.3269859552383423
1571053935.777204,1369,1.6002392768859863
1571053935.871306,1379,1.4536230564117432
1571053935.9389927,1389,1.5647722482681274
1571053936.0294409,1399,1.2893561124801636
1571053936.1084766,1409,1.4207078218460083
1571053936.1808329,1419,1.3590850830078125
1571053936.2947688,1429,1.4205021858215332
1571053936.3949814,1439,1.2332568168640137
1571053936.4990838,1449,1.2973523139953613
1571053936.6297119,1459,1.3801419734954834
1571053936.724907,1469,1.1770739555358887
1571053936.807506,1479,1.3556327819824219
1571053936.9136307,1489,1.2939950227737427
1571053936.994624,1499,1.3199450969696045
1571053937.0868492,1509,1.340619683265686
1571053937.1395144,1519,1.2634179592132568
1571053937.1945722,1529,1.3533928394317627
1571053937.2425525,1539,1.3971408605575562
1571053937.2902868,1549,1.4001836776733398
1571053937.3387427,1559,1.296622633934021
1571053939.8153458,1569,1.3423655033111572
1571053939.9159412,1579,1.320245623588562
1571053940.1106503,1589,1.2673977613449097
1571053940.2335966,1599,1.3812512159347534
1571053940.308922,1609,1.1316901445388794
1571053940.4242904,1619,1.23255455493927
1571053940.5204415,1629,1.2836576700210571
1571053940.7104995,1639,1.2953484058380127
1571053940.8730211,1649,1.2336927652359009
1571053940.9820926,1659,1.3389947414398193
1571053941.0770473,1669,1.2678958177566528
1571053941.2272215,1679,1.1847320795059204
1571053941.3464751,1689,1.2193018198013306
1571053941.422643,1699,1.3286967277526855
1571053941.510075,1709,1.2500654458999634
1571053941.6008668,1719,1.3456041812896729
1571053941.7294376,1729,1.233504056930542
1571053941.8363159,1739,1.168712854385376
1571053941.9457982,1749,1.3541498184204102
1571053942.0619662,1759,1.1553730964660645
1571053942.1532793,1769,1.330127239227295
1571053942.242143,1779,1.198400616645813
1571053942.391436,1789,1.3344066143035889
1571053942.5827332,1799,1.266143798828125
1571053942.7208176,1809,1.3721375465393066
1571053942.8829923,1819,1.2240052223205566
1571053943.067389,1829,1.2061299085617065
1571053943.195433,1839,1.254083275794983
1571053943.3708084,1849,1.239585518836975
1571053943.477455,1859,1.2846393585205078
1571053943.619236,1869,1.237585186958313
1571053943.747636,1879,1.3001025915145874
1571053943.8442795,1889,1.3890926837921143
1571053943.9222097,1899,1.1464474201202393
1571053943.980494,1909,1.1453012228012085
1571053944.0310469,1919,1.205305576324463
1571053944.0948567,1929,1.3265286684036255
1571053944.1533532,1939,1.3389837741851807
1571053944.201202,1949,1.3640961647033691
1571053945.4658759,1959,1.2914835214614868
1571053945.537598,1969,1.1244237422943115
1571053945.6946378,1979,1.2713780403137207
1571053945.7521884,1989,1.348952293395996
1571053945.8130026,1999,1.371442198753357
1571053945.913854,2009,1.2340272665023804
1571053945.9860013,2019,1.212526798248291
1571053946.0661783,2029,1.2755521535873413
1571053946.1578171,2039,1.3676939010620117
1571053946.2582612,2049,1.1552066802978516
1571053946.3553228,2059,1.1701831817626953
1571053946.4611733,2069,1.4014647006988525
1571053946.6002998,2079,1.1316641569137573
1571053946.7811854,2089,1.293226957321167
1571053946.8465328,2099,1.420257568359375
1571053947.0296018,2109,1.165743112564087
1571053947.2074435,2119,1.279075264930725
1571053947.344519,2129,1.2297801971435547
1571053947.4879234,2139,1.2372496128082275
1571053947.635107,2149,1.3011990785598755
1571053947.7607675,2159,1.393286943435669
1571053947.8727624,2169,1.3271092176437378
1571053947.9571009,2179,1.242424488067627
1571053948.1332142,2189,1.215203046798706
1571053948.225947,2199,1.375247836112976
1571053948.3260055,2209,1.2784554958343506
1571053948.4327273,2219,1.2626616954803467
1571053948.520504,2229,1.174785852432251
1571053948.5983527,2239,1.3375886678695679
1571053948.7358174,2249,1.300436019897461
1571053948.8152514,2259,1.2007079124450684
1571053948.9015217,2269,1.120094656944275
1571053949.0066416,2279,1.3132351636886597
1571053949.1272616,2289,1.02901291847229
1571053949.1826522,2299,1.2584553956985474
1571053949.2349396,2309,1.2907520532608032
1571053949.2851167,2319,1.1802666187286377
1571053949.334573,2329,1.3679003715515137
1571053949.3827436,2339,1.3038356304168701
1571053951.8708148,2349,0.9823585152626038
1571053951.9234748,2359,1.368927001953125
1571053952.0433905,2369,1.162636637687683
1571053952.1226096,2379,1.1655865907669067
1571053952.183123,2389,1.1916459798812866
1571053952.322897,2399,1.1158958673477173
1571053952.4257119,2409,1.2494903802871704
1571053952.5515556,2419,1.1599787473678589
1571053952.693729,2429,1.1031986474990845
1571053952.850758,2439,1.1358413696289062
1571053953.0453372,2449,1.13370680809021
1571053953.1883347,2459,1.2205085754394531
1571053953.2992852,2469,1.1763490438461304
1571053953.460168,2479,1.0700663328170776
1571053953.591553,2489,1.1986761093139648
1571053953.7355657,2499,1.2700868844985962
1571053953.8463345,2509,1.112107276916504
1571053954.0051632,2519,1.1555218696594238
1571053954.1137884,2529,1.2981547117233276
1571053954.2089374,2539,1.177199363708496
1571053954.2842875,2549,1.2271493673324585
1571053954.3677146,2559,1.2823740243911743
1571053954.4607992,2569,1.2601763010025024
1571053954.558473,2579,1.196604609489441
1571053954.6628795,2589,1.1170395612716675
1571053954.7487888,2599,1.1685459613800049
1571053954.8441494,2609,1.2973740100860596
1571053954.9328744,2619,1.2047111988067627
1571053954.996447,2629,1.2835816144943237
1571053955.0897534,2639,1.2245113849639893
1571053955.2419527,2649,1.2191230058670044
1571053955.4613268,2659,1.1687369346618652
1571053955.6365862,2669,1.250486135482788
1571053955.7848716,2679,1.0215051174163818
1571053955.85577,2689,1.2850306034088135
1571053955.9072955,2699,1.2026163339614868
1571053955.9577708,2709,1.1216434240341187
1571053956.008793,2719,0.9613288044929504
1571053956.0571651,2729,1.278645396232605
1571053957.2598083,2739,1.0780128240585327
1571053957.3751743,2749,1.1619712114334106
1571053957.4637623,2759,1.041062593460083
1571053957.5841625,2769,0.9800512194633484
1571053957.6534123,2779,1.0874518156051636
1571053957.7365391,2789,1.0989137887954712
1571053957.8437102,2799,1.1507140398025513
1571053957.922355,2809,1.0576363801956177
1571053958.0107317,2819,0.9361265301704407
1571053958.1044703,2829,1.0759066343307495
1571053958.1710484,2839,0.9944174885749817
1571053958.2809649,2849,0.9781097173690796
1571053958.365088,2859,1.156179428100586
1571053958.441835,2869,1.0433462858200073
1571053958.5341783,2879,1.027851939201355
1571053958.606941,2889,1.2577911615371704
1571053958.666153,2899,1.0470787286758423
1571053958.769249,2909,0.9381891489028931
1571053958.857901,2919,1.149613618850708
1571053958.970967,2929,0.9989950656890869
1571053959.0637743,2939,1.2454830408096313
1571053959.2063274,2949,1.1980865001678467
1571053959.3715725,2959,1.0781382322311401
1571053959.5124466,2969,1.18169105052948
1571053959.6054788,2979,1.1394529342651367
1571053959.729668,2989,1.1047579050064087
1571053959.8741105,2999,1.1028393507003784
1571053960.044999,3009,1.022773265838623
1571053960.1888967,3019,0.9955364465713501
1571053960.4151165,3029,1.125309944152832
1571053960.5180068,3039,1.1171691417694092
1571053960.7093296,3049,1.2054630517959595
1571053960.8497853,3059,1.105599045753479
1571053961.0189607,3069,1.129703402519226
1571053961.090981,3079,1.2027887105941772
1571053961.1482842,3089,0.9781793355941772
1571053961.2048562,3099,1.120551586151123
1571053961.2623506,3109,1.1293456554412842
1571053961.312032,3119,1.162048101425171
1571053963.6636775,3129,1.352494716644287
1571053963.859743,3139,1.0672954320907593
1571053963.9570317,3149,1.0737413167953491
1571053964.117918,3159,1.1538076400756836
1571053964.1892953,3169,1.0513052940368652
1571053964.2919765,3179,1.1472580432891846
1571053964.3701239,3189,1.1638047695159912
1571053964.4825428,3199,1.01559579372406
1571053964.6557689,3209,1.195981740951538
1571053964.8135376,3219,0.9880543351173401
1571053964.980266,3229,1.0805189609527588
1571053965.1427288,3239,1.174501895904541
1571053965.2594588,3249,1.0126971006393433
1571053965.473496,3259,1.0607867240905762
1571053965.6322484,3269,1.1400766372680664
1571053965.8336153,3279,1.1784099340438843
1571053966.000502,3289,1.0456838607788086
1571053966.2134635,3299,1.234039545059204
1571053966.4121335,3309,1.138331413269043
1571053966.5359926,3319,1.0040844678878784
1571053966.7459395,3329,1.1981500387191772
1571053966.9250302,3339,1.1473582983016968
1571053967.0029576,3349,1.0935301780700684
1571053967.1438239,3359,1.1070523262023926
1571053967.345332,3369,0.9929776787757874
1571053967.5205712,3379,1.0615941286087036
1571053967.7384765,3389,1.0685068368911743
1571053967.9606097,3399,1.0158036947250366
1571053968.1045942,3409,1.174907922744751
1571053968.3333395,3419,1.0522960424423218
1571053968.5392287,3429,1.0776379108428955
1571053968.7104743,3439,1.1415454149246216
1571053968.9218457,3449,0.9636139869689941
1571053969.1199858,3459,0.9250087141990662
1571053969.2066119,3469,1.1781299114227295
1571053969.2669938,3479,0.8154892325401306
1571053969.3354335,3489,1.1534450054168701
1571053969.3893633,3499,1.1500626802444458
1571053969.436963,3509,1.1173733472824097
1571053970.442646,3519,1.0176210403442383
1571053970.5719998,3529,0.9542098641395569
1571053970.6838455,3539,1.1652617454528809
1571053970.8302536,3549,1.2291959524154663
1571053970.90931,3559,1.0330053567886353
1571053971.009982,3569,1.055829644203186
1571053971.0957506,3579,1.172964096069336
1571053971.1536446,3589,1.1718716621398926
1571053971.2327309,3599,1.0646823644638062
1571053971.2909038,3609,1.179309606552124
1571053971.383543,3619,1.2269368171691895
1571053971.4920194,3629,1.0640062093734741
1571053971.5912843,3639,1.1724193096160889
1571053971.6811998,3649,1.0154428482055664
1571053971.7582383,3659,1.0534542798995972
1571053971.8231466,3669,1.1503937244415283
1571053971.9544585,3679,0.9978243112564087
1571053972.087756,3689,1.301393985748291
1571053972.2643087,3699,1.1059919595718384
1571053972.4344645,3709,1.0248830318450928
1571053972.5813086,3719,0.8858314156532288
1571053972.719454,3729,0.8904374241828918
1571053972.9206111,3739,1.1454567909240723
1571053973.2027571,3749,1.2082935571670532
1571053973.304815,3759,0.9756408929824829
1571053973.4117222,3769,0.9749706387519836
1571053973.54791,3779,1.0036249160766602
1571053973.6913357,3789,1.0702823400497437
1571053973.7794864,3799,0.9576669931411743
1571053973.8647738,3809,1.1061029434204102
1571053973.9538717,3819,0.8393545150756836
1571053974.0509512,3829,1.1492077112197876
1571053974.1876936,3839,0.9827236533164978
1571053974.363462,3849,1.0352680683135986
1571053974.4597619,3859,0.8988199830055237
1571053974.5128074,3869,1.0064088106155396
1571053974.5687232,3879,0.9696075916290283
1571053974.6238315,3889,1.0565844774246216
1571053974.6730602,3899,1.0991629362106323
1571053974.7209427,3909,1.1102489233016968
1571053977.3372502,3919,0.968970000743866
1571053977.4304013,3929,1.0316954851150513
1571053977.5218182,3939,1.0570894479751587
1571053977.5935018,3949,1.020714282989502
1571053977.6772273,3959,0.947774350643158
1571053977.8229215,3969,0.9916978478431702
1571053977.8903913,3979,1.0680208206176758
1571053977.981461,3989,0.9298890233039856
1571053978.0629017,3999,1.2813371419906616
1571053978.1728733,4009,1.0238438844680786
1571053978.287586,4019,1.0636951923370361
1571053978.3574739,4029,1.077664852142334
1571053978.4393034,4039,0.9137117862701416
1571053978.5274816,4049,1.051904559135437
1571053978.6118896,4059,0.9103663563728333
1571053978.72487,4069,0.8274932503700256
1571053978.7953532,4079,1.0417721271514893
1571053978.8677545,4089,0.9999784827232361
1571053978.9529853,4099,1.1356290578842163
1571053979.0389338,4109,0.9853522181510925
1571053979.132867,4119,0.9305815696716309
1571053979.2345746,4129,1.0439385175704956
1571053979.3145032,4139,0.9810759425163269
1571053979.4117458,4149,0.9802833199501038
1571053979.528763,4159,0.9207781553268433
1571053979.6452723,4169,0.8979732990264893
1571053979.7387404,4179,0.8529090285301208
1571053979.873094,4189,0.9509353041648865
1571053980.0977428,4199,1.0175678730010986
1571053980.2138355,4209,0.9578466415405273
1571053980.3143892,4219,1.049838662147522
1571053980.406549,4229,0.9080807566642761
1571053980.489861,4239,1.0515092611312866
1571053980.5530257,4249,1.0638256072998047
1571053980.6028788,4259,0.9326732158660889
1571053980.6533608,4269,1.0062147378921509
1571053980.7017815,4279,0.9094449281692505
1571053980.749359,4289,0.965069591999054
1571053980.796869,4299,0.9155339002609253
1571053981.9222097,4309,1.095464825630188
1571053982.0233521,4319,1.06230890750885
1571053982.1325536,4329,0.9833317399024963
1571053982.189925,4339,0.9467934370040894
1571053982.262396,4349,1.0173851251602173
1571053982.3537636,4359,1.091691255569458
1571053982.419228,4369,0.8444194197654724
1571053982.565657,4379,0.9411763548851013
1571053982.72436,4389,1.0265532732009888
1571053982.8233957,4399,0.9962055087089539
1571053982.9253278,4409,1.023123860359192
1571053983.0170484,4419,1.056122064590454
1571053983.1295674,4429,0.8967489004135132
1571053983.2207682,4439,0.9388362169265747
1571053983.3865817,4449,0.9639667272567749
1571053983.493686,4459,0.9734898805618286
1571053983.6752949,4469,1.1946675777435303
1571053983.8553734,4479,1.1559735536575317
1571053983.9773135,4489,1.0232313871383667
1571053984.127429,4499,1.0225491523742676
1571053984.2822387,4509,1.0929011106491089
1571053984.4203842,4519,1.007982850074768
1571053984.6035137,4529,0.9276259541511536
1571053984.765589,4539,0.9307798147201538
1571053984.8232706,4549,1.027357816696167
1571053985.0084894,4559,0.8888430595397949
1571053985.125714,4569,1.0580741167068481
1571053985.294691,4579,1.1625311374664307
1571053985.4474642,4589,1.0368545055389404
1571053985.5761,4599,0.99991375207901
1571053985.7192068,4609,1.051243782043457
1571053985.8787277,4619,0.9689406752586365
1571053986.0400028,4629,0.9303367137908936
1571053986.1422732,4639,1.1660058498382568
1571053986.1979384,4649,1.1751832962036133
1571053986.2502382,4659,0.9139483571052551
1571053986.2979462,4669,0.9237772226333618
1571053986.3456528,4679,1.0240484476089478
1571053986.3932493,4689,0.8928233981132507
1571053988.829749,4699,0.8405499458312988
1571053988.935097,4709,1.0448123216629028
1571053989.0491734,4719,0.8418466448783875
1571053989.1134765,4729,0.9529209733009338
1571053989.2243059,4739,1.0706244707107544
1571053989.3771245,4749,0.9494630098342896
1571053989.505653,4759,0.8468753099441528
1571053989.6811295,4769,1.021116852760315
1571053989.8348851,4779,0.9759427309036255
1571053989.9496455,4789,0.8400992155075073
1571053990.085596,4799,1.1363967657089233
1571053990.2611654,4809,0.8963003158569336
1571053990.4227128,4819,0.993565022945404
1571053990.5943103,4829,1.0182567834854126
1571053990.781137,4839,1.1106963157653809
1571053990.869971,4849,0.9673186540603638
1571053990.9326398,4859,0.9269845485687256
1571053991.030801,4869,0.7921447157859802
1571053991.1929474,4879,0.8600426316261292
1571053991.4374917,4889,0.955132007598877
1571053991.6558046,4899,0.8239580392837524
1571053991.7765942,4909,0.9419597387313843
1571053991.8722312,4919,0.924810528755188
1571053991.9543896,4929,0.9619005918502808
1571053992.0439508,4939,1.022094964981079
1571053992.131877,4949,0.8797554969787598
1571053992.2732568,4959,0.9646395444869995
1571053992.4090192,4969,0.9320710897445679
1571053992.5054662,4979,0.9393548965454102
1571053992.5906894,4989,1.0625725984573364
1571053992.6937604,4999,0.8548166155815125
1571053992.8528986,5009,0.9751712083816528
1571053992.9157054,5019,1.0598827600479126
1571053993.0491207,5029,0.9021117687225342
1571053993.1033137,5039,1.0029624700546265
1571053993.1558316,5049,0.8062577247619629
1571053993.2113547,5059,0.8803989887237549
1571053993.2599819,5069,1.130332589149475
1571053993.3087492,5079,0.9885191917419434
1571053994.5200171,5089,0.9197487831115723
1571053994.5926342,5099,1.0205715894699097
1571053994.7510235,5109,0.9658113718032837
1571053994.831182,5119,0.8794423341751099
1571053994.9093595,5129,0.773410439491272
1571053994.994077,5139,1.0298396348953247
1571053995.0490391,5149,0.9596376419067383
1571053995.1394134,5159,0.886821985244751
1571053995.2166336,5169,0.9568443894386292
1571053995.2651904,5179,0.9154758453369141
1571053995.3733637,5189,1.0385253429412842
1571053995.5253825,5199,1.0563000440597534
1571053995.6465914,5209,0.9050220251083374
1571053995.8566785,5219,0.9715277552604675
1571053995.9939005,5229,0.735014021396637
1571053996.1208534,5239,0.878629207611084
1571053996.3006003,5249,0.9347918033599854
1571053996.4360583,5259,1.0052545070648193
1571053996.6403868,5269,0.7581912279129028
1571053996.7926526,5279,0.8149954676628113
1571053996.9243903,5289,0.7727642059326172
1571053997.0334702,5299,0.8993968963623047
1571053997.1339338,5309,0.9084811210632324
1571053997.2785776,5319,0.7719535231590271
1571053997.418881,5329,0.9474009871482849
1571053997.5538256,5339,1.0167806148529053
1571053997.7441096,5349,0.869518518447876
1571053997.8724396,5359,0.8752076029777527
1571053997.933103,5369,0.9426127672195435
1571053998.1156535,5379,1.0137265920639038
1571053998.2319806,5389,0.7459439635276794
1571053998.415963,5399,0.9936124086380005
1571053998.5780616,5409,0.9713965654373169
1571053998.6631386,5419,0.825691819190979
1571053998.7159948,5429,0.838821291923523
1571053998.7666757,5439,0.6850022077560425
1571053998.8145356,5449,0.9606162905693054
1571053998.8621264,5459,0.9551650285720825
1571053998.9098136,5469,1.0082566738128662
1571054001.5135405,5479,0.7509883642196655
1571054001.5973816,5489,0.919817328453064
1571054001.7853458,5499,0.9243423342704773
1571054001.8648086,5509,0.9439020156860352
1571054001.9241369,5519,0.8543103933334351
1571054002.0005717,5529,0.773241400718689
1571054002.125047,5539,0.8537819981575012
1571054002.2108364,5549,0.8811768293380737
1571054002.3942456,5559,0.9330353736877441
1571054002.5988262,5569,0.9314882755279541
1571054002.7174063,5579,0.8674256801605225
1571054002.8369923,5589,1.0458002090454102
1571054002.9830313,5599,0.971153199672699
1571054003.4480436,5609,0.8432093262672424
1571054003.6977391,5619,0.8705280423164368
1571054003.8453984,5629,0.8805480003356934
1571054003.9757302,5639,0.9541834592819214
1571054004.0549552,5649,0.9607942700386047
1571054004.1487978,5659,0.8418499231338501
1571054004.3477855,5669,1.0526973009109497
1571054004.567062,5679,0.8330851793289185
1571054004.7661493,5689,0.9284809231758118
1571054004.9165063,5699,0.7826422452926636
1571054005.0426056,5709,0.8159710168838501
1571054005.1992905,5719,0.9560664296150208
1571054005.3160608,5729,1.0543386936187744
1571054005.4999542,5739,0.7620051503181458
1571054005.692592,5749,0.9297865033149719
1571054005.7990816,5759,0.8213232159614563
1571054005.89019,5769,0.8856232166290283
1571054005.9643931,5779,1.0157527923583984
1571054006.1088655,5789,0.9167613387107849
1571054006.197596,5799,0.8971329927444458
1571054006.2648332,5809,0.9834556579589844
1571054006.3189824,5819,0.9527872204780579
1571054006.3793852,5829,0.9509442448616028
1571054006.4356303,5839,0.6694644093513489
1571054006.486165,5849,1.0160887241363525
1571054006.5359886,5859,1.0109944343566895
1571054007.7105172,5869,0.8949002027511597
1571054007.7993736,5879,0.8520151376724243
1571054007.9734325,5889,0.6883540749549866
1571054008.0606782,5899,0.8443599343299866
1571054008.127682,5909,0.9092366099357605
1571054008.244777,5919,0.908113420009613
1571054008.3564975,5929,0.8584303855895996
1571054008.4403965,5939,0.8752960562705994
1571054008.5292819,5949,0.9506043195724487
1571054008.6114497,5959,0.8876256346702576
1571054008.689839,5969,0.8174659609794617
1571054008.7615688,5979,0.7785454392433167
1571054008.8610158,5989,0.8822749853134155
1571054008.9554563,5999,0.8232141733169556
1571054009.05267,6009,0.8353055715560913
1571054009.1370866,6019,0.862432599067688
1571054009.229345,6029,0.7828339338302612
1571054009.322475,6039,1.0809770822525024
1571054009.417138,6049,0.8351044654846191
1571054009.504075,6059,0.8025605082511902
1571054009.5629718,6069,0.8529362678527832
1571054009.6485999,6079,1.166998028755188
1571054009.7291605,6089,0.8572114109992981
1571054009.7854276,6099,0.8634920716285706
1571054009.8690994,6109,0.8082582354545593
1571054009.9544153,6119,0.9640265107154846
1571054010.037169,6129,0.7248023152351379
1571054010.1312802,6139,1.0681461095809937
1571054010.221238,6149,0.9266168475151062
1571054010.2989638,6159,0.8668369054794312
1571054010.393892,6169,0.848376989364624
1571054010.5084345,6179,0.7865250706672668
1571054010.5896547,6189,0.7930456399917603
1571054010.71442,6199,0.9362946152687073
1571054010.764439,6209,0.6734113097190857
1571054010.828178,6219,0.8849726915359497
1571054010.891017,6229,1.0931369066238403
1571054010.9385526,6239,1.0124536752700806
1571054010.985965,6249,0.824074387550354
1571054013.5276866,6259,0.8023033738136292
1571054013.6453753,6269,0.8838263750076294
1571054013.7709942,6279,0.8115232586860657
1571054013.8743713,6289,0.9060540199279785
1571054013.9378269,6299,0.7313036918640137
1571054014.0311792,6309,0.7562375068664551
1571054014.1176548,6319,0.837941586971283
1571054014.2099822,6329,0.9262253046035767
1571054014.3427618,6339,0.894995391368866
1571054014.416075,6349,0.7413660287857056
1571054014.5844069,6359,0.9816285371780396
1571054014.7072525,6369,1.0298449993133545
1571054014.8264704,6379,0.7801660299301147
1571054014.9506018,6389,0.8781223893165588
1571054015.1401298,6399,0.8226750493049622
1571054015.2859385,6409,0.8100677728652954
1571054015.3953302,6419,0.6628934144973755
1571054015.5324965,6429,0.8453822135925293
1571054015.6811888,6439,0.9209033250808716
1571054015.792763,6449,0.6341930031776428
1571054015.896289,6459,0.7809891700744629
1571054016.0710268,6469,0.8537640571594238
1571054016.2066634,6479,0.6889534592628479
1571054016.332154,6489,0.7982780337333679
1571054016.4425068,6499,0.9621281623840332
1571054016.5377247,6509,0.937907338142395
1571054016.6772783,6519,0.8604194521903992
1571054016.8104744,6529,0.9981234669685364
1571054016.953129,6539,0.7516704201698303
1571054017.0764024,6549,0.7474706768989563
1571054017.201727,6559,0.887123703956604
1571054017.306862,6569,0.8120837211608887
1571054017.445529,6579,0.7181281447410583
1571054017.6136272,6589,0.8195136785507202
1571054017.7153983,6599,0.993801474571228
1571054017.76595,6609,0.8708303570747375
1571054017.8219097,6619,0.63359135389328
1571054017.8773296,6629,0.8532285690307617
1571054017.92658,6639,0.8789260387420654
1571054019.0807097,6649,0.8687266111373901
1571054019.15516,6659,0.7568336725234985
1571054019.3356779,6669,0.830973207950592
1571054019.4535506,6679,0.9192845821380615
1571054019.5088327,6689,0.8005579710006714
1571054019.6021066,6699,0.7404301762580872
1571054019.6857061,6709,0.6802558898925781
1571054019.7724624,6719,0.6710622310638428
1571054019.945774,6729,0.8165037631988525
1571054020.1006303,6739,0.6155601143836975
1571054020.1901581,6749,0.6814669966697693
1571054020.3649316,6759,0.9184924364089966
1571054020.4834535,6769,0.9785459041595459
1571054020.6016922,6779,0.9027417898178101
1571054020.7635846,6789,0.8580884337425232
1571054020.8745425,6799,0.9333585500717163
1571054021.016291,6809,0.8277081251144409
1571054021.1375864,6819,0.9781686663627625
1571054021.303731,6829,0.7653629183769226
1571054021.442436,6839,0.6676759719848633
